system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
00000000000000000943_0,0.0337,0.15485,0.37315,0.3357,0.1966,0.2452,0.2698,0.2936,0.31235,0.32385,0.3176,0.33045,0.309,ID_TLPO86XLKNBN,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01995,0.02425,0.02525,3,0.2801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.41089520033641,34.29736313733389]}"
00000000000000000944_0,0.0504,0.0882,0.3555,0.31685,0.1218,0.1746,0.223,0.2527,0.2813,0.29635,0.3,0.31155,0.31635,ID_4DA22Q9UTNAA,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0125,0.0178,0.02245,3,0.2139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.45085942780742,32.21605645555737]}"
00000000000000000945_0,0.0469,0.1326,0.40185,0.3885,0.1651,0.2179,0.2989,0.31885,0.3196,0.335,0.3382,0.34585,0.34485,ID_01Q885IGNM20,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01685,0.02225,0.0255,3,0.19795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.49415822450198,32.309840571219446]}"
00000000000000000946_0,0.0303,0.0799,0.3402,0.246,0.0922,0.1423,0.1305,0.1983,0.33855,0.37685,0.36595,0.3901,0.34365,ID_ZM1K7E7GS44Z,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.0094,0.01465,0.01345,3,0.22725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69898491195354,34.07655724049731]}"
00000000000000000947_0,0.03375,0.12155,0.32015,0.2791,0.1281,0.15315,0.1739,0.2088,0.2526,0.2814,0.21805,0.2885,0.30185,ID_SGEMKTNSF5CV,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0131,0.01565,0.01775,3,0.26015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39589333509163,34.30733443698762]}"
00000000000000000949_0,0.03355,0.1335,0.37175,0.34835,0.1648,0.2197,0.25725,0.275,0.2839,0.3002,0.28615,0.3028,0.32785,ID_2RZLH8FPZF4U,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0168,0.02095,0.0227,3,0.269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.76519074839315,34.16081921414772]}"
0000000000000000094a_0,0.0498,0.1681,0.45835,0.4453,0.2485,0.3216,0.3908,0.40315,0.40655,0.4133,0.4248,0.4151,0.3816,ID_EIGTQFUQU2TO,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.025,0.0255,0.0255,3,0.23125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.50350070345682,32.186771377295074]}"
0000000000000000094b_0,0.0324,0.07235,0.33845,0.3114,0.142,0.1866,0.2179,0.22695,0.25385,0.2779,0.272,0.2881,0.3235,ID_43A4YJWRHE94,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0146,0.01885,0.0222,3,0.24475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7121901466301,34.136115543834435]}"
0000000000000000094c_0,0.04705,0.1635,0.3695,0.3208,0.2048,0.2621,0.3158,0.3247,0.32,0.3245,0.331,0.3269,0.33565,ID_P9J9QII4K724,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02085,0.0255,0.02545,3,0.2086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.31458499920649,32.40146873019964]}"
0000000000000000094d_0,0.03145,0.1028,0.34175,0.28335,0.102,0.1512,0.16575,0.23665,0.3038,0.3371,0.3428,0.35145,0.34975,ID_LJKX8U76Q5QM,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01065,0.0153,0.01665,3,0.25085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7045544667151,34.10979490600973]}"
0000000000000000094e_0,0.0522,0.1078,0.3602,0.34765,0.1345,0.1783,0.2348,0.25225,0.25115,0.26445,0.26805,0.27435,0.28575,ID_CI0SXFXA1CVS,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01365,0.01825,0.02385,3,0.21085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.3484514854178,32.18569339895413]}"
00000000000000000950_0,0.03385,0.07855,0.29405,0.2303,0.1108,0.1556,0.1645,0.19625,0.30575,0.32725,0.325,0.35865,0.36655,ID_EK9BT1W1K3OB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0113,0.01585,0.01675,3,0.28345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.4168240812116,34.29826145261801]}"
00000000000000000951_0,0.03425,0.148,0.35285,0.33255,0.1903,0.2326,0.2517,0.2775,0.27525,0.2851,0.27525,0.28905,0.28145,ID_53OD9IB1WDEL,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0195,0.02365,0.02515,3,0.2827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42868184296199,34.293949539254236]}"
00000000000000000952_0,0.0487,0.0693,0.33885,0.24235,0.0717,0.1183,0.1311,0.2086,0.3071,0.3442,0.378,0.3803,0.3765,ID_E6BPVLRS1V0U,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0076,0.012,0.01335,3,0.2039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.498829463979405,32.2478568166152]}"
00000000000000000953_0,0.03365,0.15505,0.378,0.3511,0.1955,0.246,0.2671,0.29195,0.28835,0.2975,0.288,0.3045,0.2936,ID_SKZPTZETDZ90,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01995,0.02455,0.0254,3,0.27485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40873924365454,34.29475802300994]}"
00000000000000000955_0,0.04925,0.14335,0.42635,0.4162,0.1961,0.2611,0.3212,0.35125,0.36265,0.37615,0.3696,0.3766,0.3601,ID_E3C6N5LAVDZ0,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0199,0.0255,0.0255,3,0.20605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.492361593933744,32.225937923682686]}"
00000000000000000956_0,0.0472,0.0651,0.3257,0.31655,0.0953,0.1405,0.2043,0.2297,0.2349,0.25395,0.2549,0.2635,0.2727,ID_GGE5JEXE9LD2,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00975,0.0143,0.02095,3,0.18995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.48885816432568,32.29160477095182]}"
00000000000000000957_0,0.04625,0.12745,0.46525,0.40805,0.1678,0.2256,0.302,0.33325,0.3375,0.3502,0.3524,0.3623,0.36545,ID_0MWHKSKMJB72,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01705,0.023,0.0255,3,0.1908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.45032043863695,32.48869514428765]}"
00000000000000000958_0,0.04675,0.1795,0.4993,0.4538,0.244,0.3105,0.38345,0.40515,0.4089,0.41915,0.419,0.42555,0.44635,ID_4KSHGSU02UFW,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.025,0.0255,0.0255,3,0.20625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.32240034217833,32.40964339928512]}"
00000000000000000959_0,0.03325,0.07495,0.3131,0.26455,0.1267,0.1742,0.1924,0.20395,0.28925,0.32505,0.3154,0.33975,0.3411,ID_CIDZ5F38C2LX,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01295,0.0177,0.01965,3,0.24675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37154899089198,34.28325958737321]}"
0000000000000000095a_0,0.03125,0.14715,0.35245,0.30255,0.1298,0.1705,0.205,0.26645,0.27315,0.291,0.2958,0.30935,0.3239,ID_I4KNUJ65ZI7L,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01315,0.0173,0.0207,3,0.2077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31342799200945,34.23609803495694]}"
0000000000000000095c_0,0.0329,0.1202,0.35415,0.31245,0.1348,0.1796,0.2022,0.2459,0.26125,0.2836,0.27365,0.28925,0.31495,ID_UZY7VHS0GKFA,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01375,0.0182,0.0205,3,0.2488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34783346739123,34.27858834789579]}"
0000000000000000095d_0,0.054,0.0902,0.3677,0.34615,0.1276,0.1731,0.2328,0.2654,0.27015,0.2908,0.2706,0.3012,0.27725,ID_IPKRMXNLZITG,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01295,0.0176,0.0238,3,0.2364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29491189448427,32.108617947576676]}"
00000000000000000961_0,0.0325,0.07195,0.33335,0.3097,0.1523,0.2002,0.2268,0.24705,0.2693,0.28125,0.2886,0.2892,0.3032,ID_4F64PTJSXZT5,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0155,0.02045,0.02315,3,0.22555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33462823271468,34.25514231898027]}"
00000000000000000963_0,0.0582,0.1248,0.4122,0.3457,0.1494,0.2062,0.2762,0.3115,0.31,0.3288,0.3164,0.3347,0.3621,ID_EG4W7TX52IEK,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0153,0.021,0.0255,3,0.1725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.12459131661521,32.4034450238247]}"
00000000000000000964_0,0.03375,0.06435,0.293,0.2112,0.087,0.1296,0.1459,0.1929,0.27195,0.30075,0.3059,0.33705,0.3349,ID_L9K98F8DM26A,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0089,0.01315,0.0148,3,0.2729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39625266120527,34.30374117585114]}"
00000000000000000965_0,0.03345,0.0946,0.33295,0.2954,0.1559,0.2077,0.2284,0.26155,0.30335,0.32955,0.3198,0.33855,0.30795,ID_HBHU3XT135WF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.016,0.0211,0.0223,3,0.27285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37702871412512,34.30392083890796]}"
00000000000000000967_0,0.05105,0.03585,0.16945,0.1113,0.0486,0.07645,0.07355,0.12775,0.2465,0.29025,0.2843,0.315,0.2888,ID_ZBF0RM1B6188,6.5E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0049,0.00795,0.0075,3,0.24755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.499817610791936,32.09172962023523]}"
00000000000000000969_0,0.0329,0.09675,0.3405,0.28865,0.1663,0.2223,0.2536,0.2372,0.2993,0.3274,0.3287,0.3387,0.3225,ID_N6BRDJVU9IWY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0169,0.02255,0.024,3,0.25335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36301499569285,34.257657601775804]}"
0000000000000000096a_0,0.0336,0.11805,0.3767,0.32285,0.1845,0.2364,0.248,0.2741,0.3515,0.3751,0.3666,0.38865,0.35645,ID_28EVSHDZOWJ8,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01825,0.0226,0.0227,3,0.27115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39634249273368,34.28954779436205]}"
0000000000000000096b_0,0.0436,0.0865,0.42095,0.36385,0.1304,0.1863,0.2668,0.2962,0.3094,0.32275,0.3416,0.34865,0.3078,ID_AUUQXZGI2L7I,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0131,0.01915,0.02545,3,0.21595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.56332850137918,32.36122420547108]}"
0000000000000000096c_0,0.04765,0.07525,0.2899,0.19875,0.06585,0.112,0.09895,0.20335,0.33545,0.37785,0.4108,0.40775,0.3653,ID_4V9XVGZST2MB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0066,0.01145,0.0101,3,0.21645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.404147033033205,32.33014249664055]}"
0000000000000000096d_0,0.0624,0.0787,0.3513,0.3065,0.1108,0.1662,0.2132,0.2408,0.2579,0.2792,0.2764,0.2952,0.2786,ID_MCIJFDPNXQJA,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0117,0.0169,0.0218,3,0.188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.235353591147145,32.25791794779734]}"
0000000000000000096e_0,0.03345,0.0547,0.26145,0.1723,0.0455,0.08195,0.07865,0.1312,0.28895,0.34595,0.3516,0.35405,0.3435,ID_BO42Z7XF9T6A,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0044,0.00825,0.00815,3,0.2782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38026264914794,34.296554653578184]}"
00000000000000000970_0,0.051,0.0986,0.41955,0.4005,0.136,0.1893,0.2581,0.28205,0.29115,0.30705,0.3166,0.3225,0.3212,ID_0VPLGPIMWFBK,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01385,0.0192,0.02535,3,0.21945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.40477585373209,32.22270398865985]}"
00000000000000000974_0,0.0596,0.1145,0.4034,0.3543,0.1416,0.187,0.2586,0.285,0.2964,0.3171,0.3256,0.3418,0.3313,ID_KH84JCLIRLO9,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0144,0.019,0.0255,3,0.1892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.157379824485574,32.357990270448255]}"
00000000000000000975_0,0.03345,0.1743,0.36465,0.3385,0.2087,0.2561,0.2784,0.3184,0.31295,0.3228,0.2946,0.323,0.30635,ID_VWELF8PLSGRN,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0211,0.025,0.0255,3,0.27105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36750657211344,34.30562763794779]}"
00000000000000000976_0,0.0326,0.105,0.33365,0.2901,0.1664,0.2048,0.2236,0.2528,0.27295,0.29145,0.2676,0.29305,0.3112,ID_KBSHBTAHMVIZ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01705,0.0208,0.02135,3,0.2322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33992829289097,34.25550164509392]}"
00000000000000000977_0,0.033,0.0527,0.2705,0.18325,0.033,0.0838,0.0742,0.1686,0.3484,0.3958,0.4448,0.43815,0.37135,ID_S2DV4OUHLDZD,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0034,0.0086,0.0076,3,0.26705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36606926765886,34.25828642247469]}"
00000000000000000979_0,0.04715,0.09845,0.32995,0.3279,0.1179,0.1593,0.2173,0.2371,0.24335,0.25445,0.2594,0.2674,0.2759,ID_3E5SZLIUC91O,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.012,0.0164,0.02235,3,0.19495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.414387827272165,32.339125649481744]}"
0000000000000000097a_0,0.0329,0.05195,0.334,0.2648,0.1376,0.1874,0.1968,0.2408,0.31765,0.3409,0.365,0.35515,0.36515,ID_S80LLEXUR3Y4,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0138,0.01915,0.02005,3,0.261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36427263709062,34.26708991225906]}"
0000000000000000097c_0,0.0338,0.1449,0.3873,0.3599,0.1724,0.2349,0.2746,0.31695,0.3134,0.3252,0.3163,0.3324,0.3351,ID_5SXU6FBBOSGQ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0175,0.0232,0.02495,3,0.29325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77381457512071,34.17276680742651]}"
0000000000000000097d_0,0.0336,0.155,0.34355,0.3145,0.185,0.2265,0.2453,0.2691,0.27845,0.2939,0.281,0.2911,0.291,ID_ZU4QN281OT8E,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0189,0.0229,0.024,3,0.26425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38071180679,34.30760393157285]}"
0000000000000000097e_0,0.0325,0.08325,0.30465,0.24095,0.1084,0.1552,0.1614,0.197,0.261,0.2881,0.2973,0.30265,0.31765,ID_QGXR12BWLQ5G,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.011,0.01585,0.0166,3,0.2207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3371435155102,34.2568491180201]}"
00000000000000000980_0,0.063,0.061,0.2452,0.1997,0.0637,0.0947,0.1246,0.1448,0.1535,0.1703,0.1726,0.1781,0.197,ID_20QFT87JRJ8K,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0066,0.0096,0.0126,3,0.1649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.2702980556994,32.22216499948938]}"
00000000000000000981_0,0.0519,0.08145,0.34245,0.29355,0.1029,0.1414,0.1775,0.2478,0.2739,0.29315,0.2742,0.30845,0.30435,ID_8HST3XUBGG3Y,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01005,0.01455,0.0178,3,0.2267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.44915262876759,32.103587381985605]}"
00000000000000000982_0,0.03145,0.03685,0.2396,0.1531,0.02465,0.0702,0.03235,0.13465,0.34095,0.39055,0.49415,0.41115,0.32655,ID_4GO3N0P035NE,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00255,0.0073,0.0033,3,0.23045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.32600440598712,34.24418287251401]}"
00000000000000000985_0,0.03385,0.0369,0.1756,0.11655,0.0325,0.06295,0.0499,0.1019,0.20755,0.2401,0.2316,0.23795,0.24835,ID_5N5ROFZ3VD3Z,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.00345,0.00655,0.00505,3,0.28195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40299002583616,34.3072446054592]}"
00000000000000000987_0,0.0504,0.07385,0.3289,0.3157,0.1112,0.1494,0.2061,0.22745,0.2306,0.249,0.24305,0.2599,0.2812,ID_8G8UHDVMVTCC,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0112,0.01525,0.02105,3,0.20755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.3950740486636,32.26393666020094]}"
00000000000000000988_0,0.0501,0.0682,0.31985,0.2486,0.0979,0.1469,0.1625,0.2114,0.29,0.3197,0.3166,0.33665,0.3378,ID_14HRMW4X55GS,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01005,0.0151,0.01655,3,0.2375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.52829420529852,32.13143515579331]}"
00000000000000000989_0,0.0327,0.06,0.32045,0.26865,0.065,0.09925,0.0997,0.188,0.26975,0.2985,0.2951,0.3132,0.34465,ID_ATLKXCJREH9G,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0067,0.0101,0.0102,3,0.26245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7595313621032,34.12048485789075]}"
0000000000000000098a_0,0.0475,0.0799,0.339,0.32055,0.1207,0.1635,0.22365,0.25325,0.2587,0.27365,0.2721,0.28485,0.3182,ID_F6FJ0BYCY4SR,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0124,0.01665,0.0228,3,0.1973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.44268475872193,32.32133900685618]}"
0000000000000000098c_0,0.04605,0.0815,0.3569,0.2926,0.1019,0.1596,0.1861,0.2436,0.2866,0.3082,0.3178,0.3182,0.3251,ID_CQQQ8X3T5YO4,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01045,0.0163,0.01885,3,0.20665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.44816448195506,32.360864879357436]}"
0000000000000000098d_0,0.0643,0.1231,0.4476,0.3963,0.1802,0.2612,0.3328,0.35,0.3906,0.4113,0.422,0.4226,0.3975,ID_10E9Q8M91MTH,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0183,0.0254,0.0254,3,0.191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.20328373550408,32.19081379607361]}"
0000000000000000098e_0,0.031,0.15215,0.4086,0.37205,0.1932,0.247,0.29515,0.3083,0.31375,0.32185,0.3448,0.3286,0.3295,ID_XEBT8LT2FYMH,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0196,0.02405,0.02545,3,0.21965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2987854528783,34.24058961137754]}"
0000000000000000098f_0,0.0338,0.1816,0.3702,0.33305,0.1959,0.2427,0.2651,0.28795,0.29975,0.31485,0.3045,0.31345,0.3171,ID_CL9YD8MZF9ZY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02015,0.0244,0.02535,3,0.26645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.4175427334389,34.29682414816342]}"
00000000000000000990_0,0.04925,0.14385,0.46685,0.43765,0.216,0.2948,0.3962,0.40815,0.40505,0.41845,0.4368,0.42575,0.4308,ID_MHRIIH9RUXCX,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0222,0.02545,0.02545,3,0.20495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.47655124493324,32.23770585390465]}"
00000000000000000991_0,0.04775,0.0853,0.3273,0.3239,0.1214,0.1694,0.2255,0.24185,0.2488,0.26285,0.2682,0.27575,0.2845,ID_IAHN6SEBRJJF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01235,0.0171,0.0228,3,0.19325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.33012585362176,32.36427847743709]}"
00000000000000000992_0,0.0444,0.0636,0.37695,0.3286,0.1011,0.1491,0.20375,0.24405,0.252,0.2694,0.27055,0.28305,0.2933,ID_4XJYPCEPSV5C,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00995,0.0152,0.02095,3,0.2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.49918879009305,32.39006012609132]}"
00000000000000000993_0,0.05065,0.0775,0.33325,0.2955,0.1012,0.1569,0.21,0.2494,0.2755,0.2916,0.2927,0.3039,0.29325,ID_QP851928V3BD,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0105,0.01595,0.02135,3,0.2267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.41905906674959,32.232315962199934]}"
00000000000000000995_0,0.0513,0.11565,0.34085,0.31585,0.1395,0.1865,0.2315,0.2507,0.25905,0.27055,0.2688,0.2781,0.28115,ID_UEZBK7T4T4FT,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0143,0.01895,0.0235,3,0.21165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.31251887405301,32.249743278711854]}"
00000000000000000996_0,0.0507,0.08055,0.30575,0.2833,0.105,0.1454,0.1994,0.2159,0.22015,0.2355,0.2353,0.248,0.25995,ID_619V8UVEHTF7,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0106,0.0148,0.0201,3,0.1991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.3747721232425,32.250911088581205]}"
00000000000000000999_0,0.0642,0.0884,0.3654,0.333,0.1346,0.1958,0.2438,0.2741,0.3415,0.3569,0.3552,0.3596,0.3737,ID_HYGHULNE9NDX,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0138,0.0198,0.0248,3,0.1823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.27047771875622,32.1606304025272]}"
0000000000000000099b_0,0.04645,0.1526,0.4142,0.3774,0.1836,0.2462,0.31405,0.34015,0.34625,0.356,0.3734,0.37,0.35145,ID_64GE3L144SUO,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01875,0.02485,0.02535,3,0.20875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.432533796011384,32.3568224605789]}"
0000000000000000099d_0,0.0636,0.158,0.4496,0.4426,0.2348,0.3012,0.3676,0.3789,0.3742,0.3791,0.3856,0.3858,0.3452,ID_YY2MBX0YMB6F,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0238,0.0255,0.0255,3,0.1717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.254487706698896,32.20617498743206]}"
0000000000000000099f_0,0.0462,0.13665,0.44975,0.38695,0.1812,0.2465,0.322,0.35355,0.36325,0.37905,0.3824,0.39745,0.3782,ID_ZX8D5A6AUZYI,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01855,0.0251,0.02545,3,0.20895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.365339812759245,32.40110940408599]}"
000000000000000009a0_0,0.0525,0.12675,0.37725,0.35945,0.1582,0.2014,0.2541,0.2732,0.2712,0.2829,0.2835,0.29365,0.29535,ID_93B62X5OF6MB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0159,0.02045,0.0255,3,0.2132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.38043150953245,32.126135095617]}"
000000000000000009a1_0,0.03135,0.0416,0.2516,0.17085,0.045,0.0832,0.0688,0.1448,0.2748,0.329,0.348,0.3419,0.32305,ID_9NOOQ4DDUNSX,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0046,0.00845,0.00695,3,0.2263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3122601821401,34.24445236709925]}"
000000000000000009a2_0,0.0479,0.08945,0.3018,0.2676,0.1101,0.1535,0.2141,0.238,0.2379,0.25255,0.2527,0.259,0.2639,ID_WGHJSOPJVWCH,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01115,0.0158,0.02185,3,0.1914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.400823266481964,32.33014249664055]}"
000000000000000009a3_0,0.033,0.17805,0.3744,0.3375,0.1978,0.2442,0.2833,0.30475,0.30465,0.3121,0.3012,0.3188,0.31405,ID_7KYBDG18HK2Z,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02,0.02465,0.0255,3,0.2488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35394201132324,34.28730200615175]}"
000000000000000009a6_0,0.0314,0.07465,0.297,0.21955,0.1111,0.1565,0.1555,0.1922,0.31835,0.3532,0.3628,0.3636,0.36445,ID_4UEOIEV4FN3P,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01105,0.01605,0.01585,3,0.24365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69700861832848,34.10709996015737]}"
000000000000000009a7_0,0.03365,0.14885,0.38615,0.3561,0.2002,0.2459,0.2755,0.301,0.2987,0.31025,0.3013,0.3155,0.31145,ID_P31B5U1KZL4U,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0202,0.0246,0.0255,3,0.2519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40568497168853,34.29026644658934]}"
000000000000000009a8_0,0.04515,0.0904,0.35175,0.30875,0.1213,0.1681,0.2215,0.2622,0.2992,0.31845,0.3057,0.32035,0.32265,ID_DLBU2OF0I24N,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01225,0.0172,0.02265,3,0.21265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.43891183452863,32.40631963273388]}"
000000000000000009a9_0,0.02955,0.01995,0.20045,0.10425,0.02245,0.05385,0.03265,0.087,0.2876,0.36245,0.3602,0.38305,0.3781,ID_0TTWOLLKBCG5,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00235,0.0055,0.00335,3,0.206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65766240888405,34.06038756538316]}"
